run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;7083;7083;27.7;27.7;0.12177;0
2;7485;7485;29.2;29.2;0.11999;0.00628284
3;7441;7441;29.1;29.1;0.12443;0.00596772
4;8000;8000;31.2;31.2;0.11331;0.0064295
5;7911;7911;30.9;30.9;0.11571;0.00657507
6;8317;8317;32.5;32.5;0.11128;0.00528391
7;8290;8290;32.4;32.4;0.1106;0.00610251
8;8683;8683;33.9;33.9;0.10697;0.00486019
9;8584;8584;33.5;33.5;0.10781;0.00515497
10;8767;8767;34.2;34.2;0.10342;0.00675191
