run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;11.6;11.6;45.3;45.3;0.08115;0.00278062
2;11.4;11.4;44.5;44.5;0.08251;0.00288118
3;11.6;11.6;45.3;45.3;0.08119;0.00280016
4;11.7;11.7;45.6;45.6;0.08066;0.00276312
5;11.5;11.5;45.1;45.1;0.08161;0.00280639
6;11.6;11.6;45.5;45.5;0.08076;0.00277155
7;11.5;11.5;45.0;45.0;0.08164;0.0028339
8;11.6;11.6;45.5;45.5;0.08085;0.00279979
9;11.6;11.6;45.3;45.3;0.0811;0.00284918
10;11.8;11.8;45.9;45.9;0.08021;0.00274077
