run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;42391334002;41224803325;1392093703;249988278;2.80;8189.00;128238.40;11.60;20.00;68.40;0.00;.30;68.58;2.00;2.08;2.18;2.80;1.20
2;40357356696;40725464563;1316380990;233430294;4.60;6933.00;97491.00;9.80;19.60;70.00;0.00;.33;67.73;2.28;2.16;2.20;4.60;1.40
3;40061207310;40534274413;1272048681;227472602;3.00;7121.20;100775.40;10.00;19.60;70.20;0.00;.27;69.49;2.07;2.13;2.18;3.00;1.00
4;40899344291;40987538920;1305193643;234873643;2.00;7787.20;116542.60;11.00;19.40;69.40;0.00;.23;68.38;2.29;2.16;2.19;2.00;1.40
5;41231348861;41033520623;1320700447;233934880;3.60;7538.40;114548.20;10.80;19.40;69.60;0.00;.33;68.55;2.04;2.14;2.18;3.60;1.00
6;42077473853;41647876034;1370256540;244781141;5.20;7331.80;108693.00;10.80;19.00;70.00;0.00;.26;67.71;1.99;2.13;2.17;5.20;1.00
7;40301610363;40835917921;1301107536;228680302;2.40;6648.40;93527.60;9.20;19.00;71.80;0.00;.30;68.38;2.21;2.16;2.18;2.40;1.20
8;39622170767;40307884513;1260115191;222924037;3.60;6937.60;94632.00;10.00;19.80;70.20;0.00;.37;69.01;1.81;2.05;2.14;3.60;1.20
9;41739378596;41608033425;1352558900;242650098;3.20;7240.40;106753.00;10.60;19.60;69.40;0.00;.27;68.29;1.93;2.05;2.13;3.20;1.00
10;41271018760;41240285497;1324263905;240241698;4.40;6971.20;97535.00;9.40;20.00;70.20;0.00;.31;68.42;1.78;1.99;2.11;4.40;1.20
