run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;49060966774;18669935478;3504890376;222399018;4.80;27533.60;72075.00;24.40;10.60;65.00;0.00;0;61.89;4.04;2.84;2.51;4.80;1.00
2;48223598627;18337571405;3429867115;216809026;5.00;27217.00;76800.40;23.80;9.60;66.60;0.00;0;62.57;2.81;2.68;2.47;5.00;1.20
3;50655621529;20645566897;3555988881;221896912;4.00;26522.00;69651.60;23.40;9.40;67.20;0.00;0;60.37;3.14;2.75;2.50;4.00;1.00
4;51629244471;21180747886;3596220081;246014130;2.60;27957.80;74050.60;23.80;9.80;66.80;0.00;0;61.78;2.89;2.79;2.53;2.60;1.20
5;51708029796;19811085192;3613288633;229878770;4.60;29190.00;82279.60;25.40;10.80;64.00;0.00;0;61.77;2.42;2.68;2.51;4.60;1.00
6;50979800536;24834999231;3310517782;231255114;2.40;28418.60;69810.60;24.00;9.60;66.40;0.00;0;59.09;3.14;2.78;2.55;2.40;1.00
7;5215446217;4063444086;320259394;14799922;1.60;9180.60;26868.80;10.20;4.20;85.80;0.00;0;82.19;1.93;2.54;2.48;1.60;1.00
8;53483473832;22321605221;3685291271;247413592;1.80;24767.60;52614.40;19.00;8.60;72.20;0.00;0;58.62;2.40;2.56;2.49;1.80;1.40
9;53394540863;20387859891;3673764899;236680421;4.00;30589.60;77074.60;26.60;10.80;63.00;0.00;.06;61.50;3.16;2.77;2.56;4.00;1.20
10;54900881188;21952526615;3689365419;250934105;4.40;29568.20;73843.60;24.60;11.00;64.40;0.00;0;58.87;3.38;2.87;2.61;4.40;1.00
