run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0060;0.04;0.04;0.10;0;13366952;50428;1990348;0;0;1839;13052
2;0,000016;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.07;0;13301240;50644;1996840;0;0;1896;12989
3;0,000016;1;1024KiB;128MiB;128;0.0062;0.04;0.05;0.22;0;13330424;50788;2002228;0;0;1862;13017
4;0,000016;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.05;0;13475796;50936;2009292;0;0;1704;13168
5;0,000016;1;1024KiB;128MiB;128;0.0063;0.04;0.04;0.06;0;13463468;51032;2014368;0;0;1725;13143
6;0,000016;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.06;0;13478160;51224;2019276;0;0;1702;13161
7;0,000016;1;1024KiB;128MiB;128;0.0060;0.04;0.05;0.13;0;13449788;51416;2026916;0;0;1553;13302
8;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13552048;51524;2031840;0;0;1623;13227
9;0,000016;1;1024KiB;128MiB;128;0.0072;0.04;0.05;1.02;0;13556260;51676;2036384;0;0;1612;13234
10;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13532412;51832;2043492;0;0;1637;13202
