run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;28959986804;18081274336;2517888539;360264882;5.60;4972.20;34579.80;35.40;13.00;51.00;0.00;.43;44.36;5.61;5.64;6.23;5.60;1.60
2;29798473352;20646769927;2568010433;372623723;4.80;5362.20;39857.80;40.80;15.00;43.40;0.00;.70;42.57;3.33;4.98;5.97;4.80;2.40
3;34473432619;32661879380;2635903142;404104548;3.00;4656.20;34734.60;38.60;12.40;48.20;0.00;.56;40.52;9.11;6.14;6.27;3.00;3.20
4;35419447951;36570203462;2600360033;405987210;7.00;4459.40;31832.40;40.40;12.60;46.20;0.00;.73;42.70;6.59;6.00;6.21;7.00;5.60
5;39165189578;46080555417;2610210687;431704691;8.80;4551.00;35096.00;40.00;11.60;47.80;0.00;.63;42.36;4.41;5.52;6.03;8.80;1.60
6;36498874164;42343389952;2499646371;407145257;5.80;4588.60;36706.40;38.40;10.40;50.80;0.00;.56;45.99;5.30;5.57;6.01;5.80;2.40
7;42404353031;54130036429;2671047886;457586953;3.40;4760.60;38364.00;40.20;11.60;47.40;0.00;.53;42.74;5.14;5.55;5.98;3.40;5.60
8;42891297359;61017579358;2576153754;451860986;6.80;4107.60;34414.80;39.80;10.00;49.60;0.00;.49;43.86;6.10;5.57;5.93;6.80;3.40
9;44169248691;64017225915;2594336369;454989661;4.40;4491.40;34468.80;43.60;10.60;45.40;0.00;.40;38.86;6.46;5.82;6.00;4.40;6.00
10;46163652795;69243092117;2620862595;469517071;6.80;4970.80;42980.60;45.20;9.40;44.60;0.00;.56;42.20;6.64;5.89;6.01;6.80;5.60
