run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.04;0;15457260;19488;441660;0;0;768;15095
2;0,000000;1;1024KiB;128MiB;128;0.0049;0.03;0.04;0.08;0;15455916;19528;441612;0;0;771;15092
3;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.09;0;15468460;19560;441652;0;0;760;15102
4;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15457632;19592;441668;0;0;769;15094
5;0,000000;1;1024KiB;128MiB;128;0.0047;0.04;0.04;0.04;0;15503248;19624;441664;0;0;723;15140
6;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.04;0;15515368;19664;441696;0;0;712;15150
7;0,000000;1;1024KiB;128MiB;128;0.0047;0.04;0.04;0.05;0;15513236;19712;441628;0;0;714;15148
8;0,000000;1;1024KiB;128MiB;128;0.0054;0.04;0.04;0.07;0;15506680;19744;441608;0;0;720;15142
9;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.06;0;15506696;19776;441692;0;0;720;15142
10;0,000000;1;1024KiB;128MiB;128;0.0053;0.04;0.04;0.08;0;15504224;19808;441612;0;0;723;15139
