run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;11806838987;4261301970;871155293;42681739;3.60;6639.60;14418.80;7.20;3.20;89.80;0.00;0;92.69;0.66;0.60;1.31;3.60;1.00
2;11180067567;4033439647;821340618;39734876;3.00;8848.00;17212.60;7.80;3.60;88.80;0.00;.06;91.52;1.12;0.70;1.30;3.00;1.00
3;12734142828;4470048484;899100467;43593262;1.80;8873.60;19973.20;9.00;3.60;87.60;0.00;0;90.85;0.48;0.59;1.23;1.80;1.00
4;11777573221;4260382074;860754538;42982827;1.00;7222.80;17589.00;7.20;3.00;89.60;0.00;0;90.96;0.34;0.54;1.17;1.00;1.00
5;10354498114;3868324587;738531228;43239926;1.20;10527.00;18274.40;8.60;4.20;86.80;0.00;0;91.18;1.18;0.76;1.22;1.20;1.00
6;10800149907;3896806300;788622316;40899454;1.20;6471.60;14296.20;6.60;2.60;90.40;0.00;0;92.42;0.51;0.64;1.15;1.20;1.00
7;10297935704;3921959045;772591278;39111788;1.40;8589.60;14458.40;7.60;3.80;88.60;0.00;0;90.98;0.43;0.60;1.11;1.40;1.00
8;9825296407;3668892883;716662237;40489790;1.40;6147.00;13942.80;6.80;2.60;90.60;0.00;0;91.65;0.25;0.53;1.05;1.40;1.00
9;9954887694;3751672568;699101339;39534445;1.00;6060.40;14627.40;6.80;3.20;90.00;0.00;0;91.47;1.65;0.82;1.12;1.00;1.00
10;13076176537;4667767860;954268833;46931808;2.00;9325.60;13748.80;7.80;3.20;88.80;0.00;0;91.98;1.18;0.83;1.10;2.00;1.20
