Method,Name,Error,Occurrences
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 7'),444
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 6'),641
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 3'),451
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 8'),671
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 2'),441
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 3'),384
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 4'),491
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 7'),404
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 1'),436
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 4'),502
GET,/Pedidos/5925,HTTPError('500 Server Error: Internal Server Error for url: /Pedidos/5925'),11
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 12'),421
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 11'),456
GET,/Mesas,RemoteDisconnected('Remote end closed connection without response'),724
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 9'),414
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 3'),438
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 7'),423
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 9'),581
GET,/Productos,"ConnectionResetError(10054, 'Se ha forzado la interrupción de una conexión existente por el host remoto', None, 10054, None)",1
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 9'),420
GET,/Pedidos/5925,RemoteDisconnected('Remote end closed connection without response'),2271
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 12'),410
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 2'),578
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 11'),422
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 3'),421
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 9'),400
GET,/Categorias,HTTPError('500 Server Error: Internal Server Error for url: /Categorias'),13
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 7'),624
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 1'),460
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 10'),582
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 13'),418
GET,/Mesas,HTTPError('500 Server Error: Internal Server Error for url: /Mesas'),2
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 8'),471
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 1'),460
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 12'),406
GET,/Categorias,RemoteDisconnected('Remote end closed connection without response'),3012
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 2'),435
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 13'),389
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 5'),432
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 8'),446
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 5'),383
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 5'),441
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 1'),443
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 12'),409
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 9'),481
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 10'),424
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 1'),716
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 2'),449
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 8'),477
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 4'),586
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 11'),452
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 2'),457
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 7'),439
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 3'),670
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 5'),641
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 13'),458
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 6'),452
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 9'),434
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 4'),440
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 11'),442
GET,/Productos,RemoteDisconnected('Remote end closed connection without response'),6211
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 11'),404
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 13'),440
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 4'),530
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 2'),439
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 5'),440
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 8'),458
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 1'),451
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 5'),442
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 8'),472
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 4'),459
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 11'),567
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 3'),431
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 7'),462
