run;transfer_MB;bandwidth_Mbps;hops;avg_loss_pct;avg_latency_ms;avg_best_ms;avg_worst_ms;avg_stdev_ms;interfaz;rx_pps;tx_pps
1;288;241;8;7,50;14,75;15,38;13,50;19,62;enp6s18;9454;10791
2;306;257;8;3,75;14,50;14,75;13,12;17,12;enp6s18;8683;9949
3;284;238;8;3,75;16,12;15,50;13,50;18,50;enp6s18;9812;11222
4;292;245;8;6,25;14,62;14,62;13,50;15,75;enp6s18;9886;11203
5;262;220;8;8,75;13,50;14,62;13,38;15,88;enp6s18;10557;12234
6;296;249;8;6,25;14,50;15,25;14,25;16,88;enp6s18;7177;8195
7;290;243;8;7,50;15,38;15,00;14,25;17,12;enp6s18;10543;12040
8;282;236;8;6,25;14,50;14,88;14,25;16,62;enp6s18;9416;10825
9;332;279;8;2,50;14,25;14,88;14,25;17,62;enp6s18;8942;10332
10;316;265;8;8,75;14,38;14,62;13,88;16,12;enp6s18;9172;10842
