run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;39168428474;14255848281;2864616723;159407976;4.60;24432.80;54211.80;20.00;8.00;72.00;0.00;.03;68.26;1.50;1.34;1.42;4.60;1.40
2;43531042776;15511057449;3134498164;172790981;2.00;28476.20;51565.40;20.80;8.80;70.20;0.00;0;69.74;2.77;1.73;1.55;2.00;1.00
3;41671704412;14937128158;3006525180;170973876;3.80;28961.20;50525.20;20.60;9.00;70.60;0.00;0;68.33;1.62;1.60;1.51;3.80;1.40
4;44541552979;15698476065;3139601983;183512907;3.40;25830.80;50797.80;18.60;8.60;73.00;0.00;0;68.83;1.17;1.49;1.48;3.40;1.00
5;43085046794;15340828832;3071239712;180284828;3.20;29180.00;53482.80;21.40;8.80;69.80;0.00;0;72.22;2.11;1.72;1.56;3.20;1.40
6;42623616607;14944524007;2967231122;178898096;5.00;27029.00;53603.60;21.40;8.80;69.80;0.00;0;67.80;2.19;1.83;1.61;5.00;1.00
7;44110761910;15536024431;3100314970;191171226;3.00;28382.40;52953.60;21.00;9.20;69.20;0.00;0;66.85;2.17;1.87;1.63;3.00;1.60
8;44480824838;15514230827;3075858288;197053897;3.40;28074.60;50568.80;21.80;8.80;69.60;0.00;0;64.74;1.91;1.85;1.64;3.40;1.00
9;44920866708;18080036225;3041134442;206560852;1.80;22987.40;39771.60;18.20;6.80;74.80;0.00;0;68.80;2.30;2.00;1.71;1.80;1.40
10;46088298774;17257274512;3107382664;211554420;2.40;26926.40;53743.20;20.40;8.60;70.80;0.00;0;70.08;2.41;2.07;1.75;2.40;1.00
