run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0050;0.04;0.04;0.05;0;15483504;36144;455212;0;0;711;15127
2;0,000000;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.07;0;15483860;36176;455212;0;0;720;15118
3;0,000000;1;1024KiB;128MiB;128;0.0051;0.04;0.04;0.06;0;15493636;36216;455236;0;0;707;15131
4;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15474352;36248;455232;0;0;705;15133
5;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.06;0;15484108;36280;455232;0;0;704;15134
6;0,000000;1;1024KiB;128MiB;128;0.0076;0.04;0.06;0.11;0;15491380;36320;455252;0;0;713;15125
7;0,000000;1;1024KiB;128MiB;128;0.0051;0.04;0.04;0.05;0;15477144;36360;455236;0;0;713;15125
8;0,000000;1;1024KiB;128MiB;128;0.0066;0.04;0.05;0.08;0;15477300;36400;455260;0;0;719;15119
9;0,000000;1;1024KiB;128MiB;128;0.0055;0.04;0.04;0.06;0;15461240;36432;455264;0;0;792;15045
10;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15420048;36472;455264;0;0;784;15054
