run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;8493;8493;33.2;33.2;0.10076;0.0092247
2;8619;8619;33.7;33.7;0.09936;0.00906021
3;9295;9295;36.3;36.3;0.09381;0.00716143
4;9071;9071;35.4;35.4;0.09822;0.00741112
5;8660;8660;33.8;33.8;0.09969;0.00857725
6;8660;8660;33.8;33.8;0.09953;0.0085464
7;8636;8636;33.7;33.7;0.10176;0.00885546
8;8737;8737;34.1;34.1;0.10088;0.00840746
9;8284;8284;32.4;32.4;0.10339;0.00928701
10;8845;8845;34.6;34.6;0.09852;0.00807557
