run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;8488;8488;33.2;33.2;0.10457;0.00857566
2;8030;8030;31.4;31.4;0.10697;0.00924508
3;8636;8636;33.7;33.7;0.10092;0.0076634
4;8504;8504;33.2;33.2;0.10387;0.00670997
5;8642;8642;33.8;33.8;0.10152;0.0081312
6;8839;8839;34.5;34.5;0.10018;0.00805111
7;8660;8660;33.8;33.8;0.10415;0.00608381
8;8539;8539;33.4;33.4;0.10194;0.00814164
9;8642;8642;33.8;33.8;0.09837;0.00952038
10;7945;7945;31.0;31.0;0.10979;0.0103446
