run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.08;0;13237276;70224;2439104;0;0;1522;12926
2;0,000016;1;1024KiB;128MiB;128;0.0068;0.04;0.05;0.63;0;13203580;70368;2441968;0;0;1551;12893
3;0,000016;1;1024KiB;128MiB;128;0.0060;0.04;0.05;0.11;0;13119852;70464;2444096;0;0;1607;12835
4;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13222056;70664;2447412;0;0;1528;12911
5;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13193484;70832;2433912;0;0;1570;12882
6;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;13173516;70984;2437428;0;0;1586;12863
7;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;13157796;71180;2441640;0;0;1462;12982
8;0,000016;1;1024KiB;128MiB;128;0.0062;0.04;0.05;0.09;0;13219520;71372;2445848;0;0;1531;12908
9;0,000016;1;1024KiB;128MiB;128;0.0055;0.04;0.04;0.09;0;13144652;71472;2447908;0;0;1610;12828
10;0,000016;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.10;0;13128200;71528;2447972;0;0;1607;12831
