run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0062;0.04;0.05;0.09;0;15380448;28816;451400;0;0;827;15019
2;0,000000;1;1024KiB;128MiB;128;0.0047;0.03;0.04;0.07;0;15524472;28848;451696;0;0;686;15160
3;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.08;0;15570164;28880;451760;0;0;646;15200
4;0,000000;1;1024KiB;128MiB;128;0.0052;0.04;0.04;0.06;0;15569260;28912;451732;0;0;651;15195
5;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15563892;28944;451852;0;0;647;15199
6;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.08;0;15561656;28976;451860;0;0;650;15196
7;0,000000;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.07;0;15568084;29008;452240;0;0;643;15202
8;0,000000;1;1024KiB;128MiB;128;0.0050;0.04;0.04;0.10;0;15571632;29040;452340;0;0;640;15206
9;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.09;0;15562024;29072;452356;0;0;642;15204
10;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.06;0;15561624;29112;452356;0;0;649;15196
