run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;6467;6467;25.3;25.3;0.1492;0.00321217
2;6458;6458;25.2;25.2;0.14939;0.00317975
3;6274;6274;24.5;24.5;0.15392;0.0031915
4;6320;6320;24.7;24.7;0.15293;0.00307726
5;6448;6448;25.2;25.2;0.1499;0.00299029
6;6342;6342;24.8;24.8;0.1521;0.00319162
7;6487;6487;25.3;25.3;0.14876;0.00316616
8;6364;6364;24.9;24.9;0.15184;0.00309289
9;6296;6296;24.6;24.6;0.15332;0.0031867
10;6177;6177;24.1;24.1;0.15628;0.00329552
