run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.08;0;15576552;13956;261668;0;0;829;15210
2;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.08;0;15601568;14656;397156;0;0;673;15235
3;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.06;0;15601012;14860;441608;0;0;631;15234
4;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.07;0;15606296;15388;441880;0;0;624;15240
5;0,000000;1;1024KiB;128MiB;128;0.0047;0.03;0.04;0.07;0;15613552;15428;442140;0;0;618;15246
6;0,000000;1;1024KiB;128MiB;128;0.0051;0.04;0.04;0.06;0;15600504;15476;442192;0;0;630;15234
7;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.04;0;15594644;15508;442628;0;0;644;15219
8;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15598552;15564;442596;0;0;632;15232
9;0,000000;1;1024KiB;128MiB;128;0.0049;0.03;0.04;0.10;0;15595264;15604;442596;0;0;635;15229
10;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.09;0;15590600;15652;442580;0;0;628;15236
