run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;6412;6412;25.0;25.0;0.15142;0.00307529
2;6419;6419;25.1;25.1;0.15086;0.00290966
3;6477;6477;25.3;25.3;0.14916;0.00299118
4;6342;6342;24.8;24.8;0.15262;0.00294852
5;6608;6608;25.8;25.8;0.14621;0.00297098
6;6333;6333;24.7;24.7;0.15232;0.00307932
7;6445;6445;25.2;25.2;0.14987;0.00304363
8;6361;6361;24.9;24.9;0.15191;0.00309812
9;6517;6517;25.5;25.5;0.14842;0.00292161
10;6614;6614;25.8;25.8;0.1461;0.00294227
