Method,Name,Error,Occurrences
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 7'),50
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 6'),255
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 3'),170
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 8'),238
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 2'),178
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 3'),161
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 4'),177
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 7'),166
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 1'),55
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 4'),176
GET,/Pedidos/5925,HTTPError('500 Server Error: Internal Server Error for url: /Pedidos/5925'),3
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 12'),163
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 11'),59
GET,/Mesas,RemoteDisconnected('Remote end closed connection without response'),200
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 9'),139
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 3'),52
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 7'),201
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 9'),272
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 9'),155
GET,/Pedidos/5925,RemoteDisconnected('Remote end closed connection without response'),610
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 12'),180
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 2'),233
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 11'),171
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 3'),166
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 9'),152
GET,/Categorias,HTTPError('500 Server Error: Internal Server Error for url: /Categorias'),3
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 7'),273
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 1'),169
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 10'),253
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 13'),180
GET,/Mesas,HTTPError('500 Server Error: Internal Server Error for url: /Mesas'),2
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 8'),164
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 1'),190
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 12'),157
GET,/Categorias,RemoteDisconnected('Remote end closed connection without response'),849
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 2'),183
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 13'),158
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 5'),61
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 8'),51
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 5'),180
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 5'),166
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 1'),185
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 12'),161
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 9'),152
GET,/Productos,"ConnectionAbortedError(10053, 'Se ha anulado una conexión establecida por el software en su equipo host', None, 10053, None)",1
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 10'),50
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 1'),263
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 2'),53
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 8'),161
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 4'),285
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 11'),183
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 2'),164
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 7'),174
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 3'),256
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 5'),252
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 13'),185
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 6'),53
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 9'),53
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 4'),55
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 11'),175
GET,/Productos,RemoteDisconnected('Remote end closed connection without response'),598
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 11'),196
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 13'),152
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 4'),167
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 2'),175
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 5'),157
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 8'),143
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 1'),194
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 5'),175
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 8'),157
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 4'),164
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 11'),233
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 3'),172
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 7'),183
