run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;6844806025;2503988179;521747328;25758718;1.00;4932.40;7562.20;3.20;2.00;95.00;0.00;0;93.99;0.41;0.13;0.04;1.00;1.00
2;7036410725;2511049519;547842785;23528443;1.20;5938.40;8352.80;3.20;1.60;95.00;0.00;0;95.64;0.63;0.24;0.09;1.20;1.00
3;6722515503;2359672361;516817515;22902989;1.00;4973.60;7450.80;3.40;1.40;95.20;0.00;0;95.51;0.33;0.22;0.09;1.00;1.00
4;6908704699;2433074191;523609917;22729604;1.20;4059.60;5247.00;3.00;1.20;95.80;0.00;0;95.06;0.56;0.31;0.12;1.20;1.00
5;6460582103;2383055835;518846133;22645458;1.20;5580.80;7700.00;3.40;1.80;94.60;0.00;0;94.83;0.28;0.27;0.12;1.20;1.00
6;7140803317;2494964441;531465985;25648163;1.20;5760.80;7636.00;3.60;1.80;94.80;0.00;0;95.89;0.34;0.29;0.13;1.20;1.00
7;6696372780;2391826433;526700753;21328977;1.20;4945.60;6672.80;3.00;1.80;95.20;0.00;.03;95.14;0.31;0.28;0.14;1.20;1.20
8;6991906128;2558961115;549824591;23715523;1.20;4030.20;5522.40;3.00;1.20;95.40;0.00;0;94.20;0.13;0.24;0.13;1.20;1.00
9;7090264648;2474078275;531700215;24174452;2.00;6042.00;8787.80;3.80;2.20;94.00;0.00;0;94.78;0.18;0.24;0.14;2.00;1.00
10;6694829174;2315742029;501354988;22514653;1.00;5378.00;7566.40;3.60;1.60;94.80;0.00;0;94.79;0.24;0.23;0.14;1.00;1.00
