run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0051;0.03;0.04;0.09;0;15606324;13092;255172;0;0;806;15240
2;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15598020;13800;390588;0;0;683;15232
3;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.09;0;15648016;13840;390700;0;0;635;15280
4;0,000000;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.08;0;15656740;13888;390816;0;0;626;15289
5;0,000000;1;1024KiB;128MiB;128;0.0049;0.03;0.04;0.09;0;15662744;13952;390928;0;0;619;15295
6;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15646304;14000;390932;0;0;636;15279
7;0,000000;1;1024KiB;128MiB;128;0.0059;0.03;0.04;0.11;0;15649252;14040;391328;0;0;633;15282
8;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15658692;14088;391516;0;0;623;15291
9;0,000000;1;1024KiB;128MiB;128;0.0047;0.03;0.04;0.07;0;15648408;14204;391492;0;0;633;15281
10;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.08;0;15642088;14244;391628;0;0;639;15275
