run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0055;0.04;0.04;0.08;0;15511372;31008;454200;0;0;699;15144
2;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15514528;31048;454244;0;0;697;15147
3;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15456976;31080;454276;0;0;755;15089
4;0,000000;1;1024KiB;128MiB;128;0.0065;0.04;0.05;0.08;0;15513308;31112;454260;0;0;697;15146
5;0,000000;1;1024KiB;128MiB;128;0.0061;0.04;0.05;0.08;0;15519148;31152;454260;0;0;692;15151
6;0,000000;1;1024KiB;128MiB;128;0.0061;0.04;0.05;0.08;0;15521636;31192;454288;0;0;689;15154
7;0,000000;1;1024KiB;128MiB;128;0.0065;0.04;0.05;0.08;0;15511900;31224;454360;0;0;697;15146
8;0,000000;1;1024KiB;128MiB;128;0.0076;0.04;0.06;0.08;0;15515440;31256;454292;0;0;694;15150
9;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.04;0;15508052;31288;454316;0;0;701;15142
10;0,000000;1;1024KiB;128MiB;128;0.0051;0.04;0.04;0.05;0;15532564;31320;454316;0;0;678;15165
