run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15415336;40308;458496;0;0;769;15062
2;0,000000;1;1024KiB;128MiB;128;0.0065;0.04;0.05;0.13;0;15355524;40356;458528;0;0;838;14994
3;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.06;0;15408260;40396;458524;0;0;790;15041
4;0,000000;1;1024KiB;128MiB;128;0.0052;0.04;0.04;0.07;0;15425664;40428;458604;0;0;760;15071
5;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.06;0;15423416;40460;458524;0;0;755;15076
6;0,000000;1;1024KiB;128MiB;128;0.0051;0.04;0.04;0.06;0;15422472;40492;458564;0;0;765;15066
7;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15407872;40524;458528;0;0;798;15033
8;0,000000;1;1024KiB;128MiB;128;0.0066;0.04;0.05;0.11;0;15411140;40572;458568;0;0;786;15045
9;0,000000;1;1024KiB;128MiB;128;0.0094;0.05;0.07;0.11;0;15424528;40604;458532;0;0;761;15070
10;0,000000;1;1024KiB;128MiB;128;0.0115;0.04;0.04;0.07;0;15461016;40636;458532;0;0;739;15092
