run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;47945794256;18250480500;3472534269;207222166;3.80;26535.60;72244.40;24.60;9.40;65.80;0.00;0;63.74;2.05;2.50;2.40;3.80;1.20
2;50283643739;19224283622;3595697723;219696346;1.60;27004.40;74312.60;24.00;9.80;66.00;0.00;0;63.65;1.96;2.40;2.37;1.60;1.40
3;33345592935;20329014350;2081192486;160740770;2.40;13174.00;39780.20;11.40;4.40;84.00;0.00;0;89.49;1.92;2.35;2.36;2.40;1.00
4;10873176930;4986297284;687102623;25600999;1.00;4432.80;7108.40;5.60;2.20;91.80;0.00;0;97.66;0.87;1.98;2.23;1.00;1.00
5;42778384820;17517659423;2973732744;182220475;4.60;29703.60;81369.40;27.00;10.40;62.40;0.00;0;64.02;2.47;2.17;2.28;4.60;1.40
6;54336054567;20197936686;3842397263;237675424;5.00;29482.80;79978.60;25.80;10.40;63.60;0.00;0;59.79;2.40;2.20;2.28;5.00;1.20
7;52034859387;20181037988;3631388006;228950572;3.00;29846.60;81144.60;26.40;10.60;62.80;0.00;0;61.20;2.99;2.45;2.36;3.00;1.00
8;53803051256;21288104903;3703721807;235209715;3.60;29877.60;74159.00;25.60;10.80;63.80;0.00;0;63.64;1.63;2.13;2.26;3.60;1.00
9;50154503927;19381537443;3423103393;227421263;5.00;31680.00;89245.80;27.00;11.80;61.00;0.00;0;60.35;2.87;2.34;2.31;5.00;1.20
10;20494998997;12124546260;1193738608;86746062;7.80;35214.00;208563.40;34.80;11.80;53.60;0.00;0;67.90;1.46;2.07;2.22;7.80;1.40
