run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15478040;23088;442840;0;0;754;15105
2;0,000000;1;1024KiB;128MiB;128;0.0067;0.04;0.05;0.13;0;15481876;23120;442872;0;0;750;15109
3;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.06;0;14636676;23152;442888;0;0;1568;14291
4;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;14494988;23184;442928;0;0;1742;14116
5;0,000000;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.07;0;15446468;23216;442932;0;0;766;15093
6;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.06;0;15451892;23248;442952;0;0;763;15096
7;0,000000;1;1024KiB;128MiB;128;0.0053;0.04;0.04;0.06;0;15467988;23280;442940;0;0;766;15092
8;0,000000;1;1024KiB;128MiB;128;0.0072;0.04;0.05;0.09;0;15295176;23320;442932;0;0;809;15050
9;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.08;0;15313320;23376;442992;0;0;907;14951
10;0,000000;1;1024KiB;128MiB;128;0.0054;0.04;0.04;0.07;0;15240440;23416;442984;0;0;805;15053
