run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;4870;4870;19.0;19.0;0.19726;0.00472817
2;5230;5230;20.4;20.4;0.18369;0.0043031
3;6349;6349;24.8;24.8;0.15205;0.00319947
4;5776;5776;22.6;22.6;0.16612;0.00405507
5;4822;4822;18.8;18.8;0.1997;0.00449688
6;5021;5021;19.6;19.6;0.1914;0.00455561
7;5003;5003;19.5;19.5;0.19197;0.00449039
8;5355;5355;20.9;20.9;0.17905;0.0043061
9;6870;6870;26.8;26.8;0.14042;0.00281571
10;4957;4957;19.4;19.4;0.19384;0.00452184
