run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;12722409316;4555222463;948412414;44384492;1.00;8201.80;15725.00;5.40;2.20;92.40;0.00;0;90.96;0.47;0.34;0.20;1.00;1.00
2;13182393562;4679769476;982913794;45163355;1.40;9784.20;14556.40;6.20;3.00;91.00;0.00;.03;89.93;0.47;0.37;0.22;1.40;1.20
3;13237831704;4687494821;993170476;44979629;1.00;10304.20;14970.20;6.20;2.80;91.00;0.00;0;90.84;0.55;0.40;0.23;1.00;1.00
4;13645758707;4769101472;991393831;45018305;1.40;9480.20;14630.40;6.40;3.20;90.40;0.00;0;89.84;0.69;0.45;0.26;1.40;1.00
5;12536081113;4497951108;949578012;43324143;1.40;9296.60;13426.40;6.40;2.80;90.80;0.00;0;90.90;0.49;0.46;0.27;1.40;1.00
6;13743071349;4788707654;994611471;49760266;1.40;9116.60;14396.20;5.60;2.80;91.60;0.00;0;89.98;0.34;0.43;0.27;1.40;1.00
7;13378411289;4696204877;988814068;46302919;1.60;11071.80;16676.20;6.40;3.40;89.80;0.00;0;90.84;0.42;0.45;0.28;1.60;1.00
8;12667087339;4557218963;966966286;45357320;1.60;9047.20;13732.20;5.80;2.60;91.60;0.00;0;91.23;0.60;0.49;0.30;1.60;1.00
9;13042626324;4749338897;1010904400;46997727;1.60;9237.40;14120.20;5.80;2.40;91.20;0.00;0;91.07;0.32;0.43;0.29;1.60;1.00
10;13546351537;4818490502;1018653082;46539277;1.40;10042.40;14948.00;5.40;3.00;91.00;0.00;0;91.28;0.18;0.38;0.28;1.40;1.00
