run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;26806312406;15768493777;2447168918;362042105;14.60;4474.00;26090.60;40.60;14.20;45.00;0.00;1.03;44.00;4.05;4.10;4.14;14.60;1.00
2;30715795624;22723088495;2549723208;369156028;5.20;5093.60;32133.60;40.00;13.80;45.60;0.00;.59;40.85;5.77;4.45;4.25;5.20;2.00
3;35123190721;31633065881;2728347211;411167589;7.40;4276.80;29507.40;41.40;12.00;46.20;0.00;.60;37.71;5.55;4.76;4.37;7.40;5.40
4;38006012649;38112729349;2802115790;437050937;6.00;4632.20;33683.40;37.00;10.20;51.80;0.00;.70;52.06;4.84;4.69;4.37;6.00;5.60
5;36383898787;38341672491;2624329052;422018311;6.20;4504.40;33538.60;39.00;10.40;49.80;0.00;.70;43.31;7.37;5.60;4.72;6.20;3.40
6;37351534091;41232366599;2560233490;405484314;5.20;4717.20;36910.20;42.80;11.20;45.40;0.00;.63;44.76;5.63;5.37;4.69;5.20;4.60
7;36717067395;42621941077;2492746456;408218535;5.00;4770.80;37214.40;41.00;10.40;47.80;0.00;.60;43.04;5.48;5.28;4.70;5.00;2.00
8;41463229426;53201056296;2628800252;438907891;6.60;5380.80;45710.20;45.60;11.20;42.40;0.00;.56;43.10;7.35;5.89;4.97;6.60;8.40
9;44158915395;61035838269;2631497801;451958834;5.60;4524.20;35841.40;43.40;10.40;45.40;0.00;.70;45.26;5.02;5.44;4.87;5.60;2.20
10;39680722283;55836649596;2348509164;408533165;9.00;3749.00;27944.20;38.60;8.40;52.60;0.00;.46;44.75;7.45;5.96;5.08;9.00;4.00
