run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.09;0;15528604;18092;444412;0;0;702;15159
2;0,000000;1;1024KiB;128MiB;128;0.0051;0.04;0.04;0.07;0;15535436;18124;444504;0;0;694;15167
3;0,000000;1;1024KiB;128MiB;128;0.0052;0.04;0.04;0.05;0;15523028;18156;444560;0;0;699;15162
4;0,000000;1;1024KiB;128MiB;128;0.0079;0.04;0.06;0.10;0;15531292;18188;444528;0;0;698;15163
5;0,000000;1;1024KiB;128MiB;128;0.0082;0.04;0.06;0.09;0;15453784;18228;444544;0;0;779;15082
6;0,000000;1;1024KiB;128MiB;128;0.0066;0.04;0.05;0.07;0;15498252;18252;444548;0;0;723;15137
7;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15470872;18284;444544;0;0;746;15115
8;0,000000;1;1024KiB;128MiB;128;0.0053;0.04;0.04;0.05;0;15515768;18324;444524;0;0;719;15142
9;0,000000;1;1024KiB;128MiB;128;0.0071;0.04;0.05;0.11;0;15506016;18364;444592;0;0;722;15139
10;0,000000;1;1024KiB;128MiB;128;0.0065;0.04;0.05;0.07;0;15508780;18396;444564;0;0;718;15142
