run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;4529;4529;17.7;17.7;0.21283;0.00472609
2;4830;4830;18.9;18.9;0.19925;0.00455867
3;4934;4934;19.3;19.3;0.19485;0.00455972
4;4821;4821;18.8;18.8;0.19973;0.00449295
5;4892;4892;19.1;19.1;0.19677;0.00446077
6;4865;4865;19.0;19.0;0.19765;0.00456014
7;4928;4928;19.3;19.3;0.19481;0.00456171
8;4589;4589;17.9;17.9;0.20992;0.00465582
9;5007;5007;19.6;19.6;0.19189;0.00448533
10;5033;5033;19.7;19.7;0.191;0.00449161
