run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;5962219703;2305631094;439115278;24997878;1.20;4319.80;9488.20;5.60;2.20;92.20;0.00;0;96.17;0.00;0.67;1.68;1.20;1.00
2;5703922476;2107423230;429497471;22599272;3.40;4033.80;7643.60;4.80;2.40;93.00;0.00;0;95.88;0.25;0.64;1.61;3.40;1.00
3;5908807780;2156522689;440987768;22005791;1.40;4574.00;8692.60;5.20;2.80;92.00;0.00;.03;95.32;0.52;0.63;1.55;1.40;1.40
4;5570413650;1976182199;388900701;19519658;4.40;4394.60;8477.80;5.20;2.40;92.20;0.00;0;95.48;0.27;0.55;1.47;4.40;1.00
5;6552196670;2355872958;459976407;23661712;1.00;4373.20;9261.20;5.00;2.40;92.40;0.00;0;95.22;0.70;0.65;1.45;1.00;1.00
6;6413664559;2398244523;483608460;23158728;1.40;5643.00;10030.00;6.00;2.80;91.00;0.00;0;96.25;0.70;0.64;1.40;1.40;1.20
7;6007842213;2161313605;440515583;22133667;1.00;4547.40;8011.20;5.40;2.60;92.00;0.00;0;95.62;0.64;0.63;1.35;1.00;1.20
8;6143172950;2307795897;468645011;22387667;1.40;4783.20;8553.40;5.00;2.80;92.00;0.00;0;95.57;0.27;0.53;1.28;1.40;1.00
9;6457439585;2336279618;470746833;25789028;1.00;3922.00;7101.40;4.80;2.20;92.80;0.00;0;95.45;0.29;0.48;1.22;1.00;1.00
10;6319324734;2342330030;469913913;22766753;1.40;4033.00;6886.20;4.80;2.20;93.00;0.00;.03;95.15;0.28;0.44;1.16;1.40;1.00
