run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;11.5;11.5;45.0;45.0;0.08184;0.00285467
2;11.5;11.5;44.9;44.9;0.08197;0.00284681
3;11.6;11.6;45.2;45.2;0.08148;0.00276924
4;11.6;11.6;45.1;45.1;0.08148;0.00285805
5;11.5;11.5;45.0;45.0;0.08185;0.00277964
6;11.5;11.5;44.9;44.9;0.082;0.00273306
7;11.4;11.4;44.5;44.5;0.08252;0.00287856
8;11.5;11.5;44.9;44.9;0.082;0.00276061
9;11.6;11.6;45.4;45.4;0.08101;0.00274593
10;11.5;11.5;45.0;45.0;0.08186;0.0027928
