run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;8101;8101;31.6;31.6;0.10924;0.00733942
2;7945;7945;31.0;31.0;0.11042;0
3;7428;7428;29.0;29.0;0.12009;0.00842416
4;7940;7940;31.0;31.0;0.11614;0.00572592
5;8779;8779;34.3;34.3;0.10482;0.00499214
6;8096;8096;31.6;31.6;0.11361;0.00362806
7;8132;8132;31.8;31.8;0.11357;0.00350839
8;8951;8951;35.0;35.0;0.09813;0.00704852
9;8005;8005;31.3;31.3;0.11695;0.00424771
10;8443;8443;33.0;33.0;0.10025;0.0101573
