run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;8901;8901;34.8;34.8;0.09841;0.0072005
2;8476;8476;33.1;33.1;0.10327;0.00869549
3;8556;8556;33.4;33.4;0.10323;0.00868101
4;8421;8421;32.9;32.9;0.10224;0.0085958
5;8371;8371;32.7;32.7;0.1051;0.00847306
6;8300;8300;32.4;32.4;0.10634;0.00875588
7;7790;7790;30.4;30.4;0.11432;0.00823559
8;8371;8371;32.7;32.7;0.10625;0.00711502
9;8654;8654;33.8;33.8;0.09991;0.00997841
10;7950;7950;31.1;31.1;0.10992;0.010168
