run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;29741620592;10507193030;2115107424;117127342;1.00;17127.80;39628.00;14.20;5.80;80.00;0.00;0;79.28;1.36;1.25;1.09;1.00;1.00
2;28476920632;10237452311;2060070545;112536437;4.80;19118.40;38518.00;15.00;6.00;79.00;0.00;0;77.62;0.70;1.08;1.04;4.80;1.20
3;30535248664;10861815265;2215993018;118084572;2.20;19946.80;35460.40;14.60;6.60;79.20;0.00;0;77.31;0.81;1.06;1.04;2.20;1.00
4;31984123906;11306440646;2330111586;124322784;1.60;19381.80;34558.40;15.60;6.20;78.20;0.00;0;77.59;1.27;1.17;1.08;1.60;1.20
5;32173217673;11175162944;2291056865;125429064;2.20;21724.20;36195.60;16.20;6.80;77.20;0.00;0;77.07;0.87;1.10;1.06;2.20;1.20
6;31108549301;10965445841;2230284116;128618341;2.20;24670.40;43676.00;18.60;8.00;73.80;0.00;0;78.39;2.56;1.52;1.20;2.20;1.20
7;30920541330;10909080146;2224321323;126420733;3.00;19129.40;38798.00;16.40;6.60;77.20;0.00;0;77.44;2.00;1.52;1.22;3.00;1.00
8;31563600773;11139207557;2275022509;133540371;3.20;16826.20;28960.00;12.60;6.00;81.60;0.00;0;76.52;2.05;1.62;1.27;3.20;1.20
9;30317399032;10837821711;2200043861;128014292;2.00;22208.00;40296.40;17.40;7.60;75.00;0.00;0;76.54;2.06;1.71;1.32;2.00;1.20
10;30994249695;11041330583;2212886070;130937846;2.20;19766.80;34718.60;15.60;6.60;78.20;0.00;0;76.15;1.80;1.71;1.35;2.20;1.20
