Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1755457581,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1755457582,10,,Aggregated,0.000000,0.000000,12,13,16,23,26,28,32,46,46,46,46,71,8,12,14.42693661886897,5.571299989242107,45.95960001461208,207.4788732394366
1755457583,30,,Aggregated,0.000000,0.000000,11,12,13,16,23,26,28,32,46,46,46,154,8,11,12.201747401578158,4.047399997944012,45.95960001461208,218.33766233766235
1755457584,40,,Aggregated,0.000000,0.000000,10,12,13,15,20,25,28,29,46,46,46,222,9,10,11.506504503100784,3.835000010440126,45.95960001461208,219.83783783783784
1755457585,50,,Aggregated,71.000000,8.000000,10,11,12,13,20,23,27,29,46,46,46,291,9,10,11.194840892793328,3.835000010440126,45.95960001461208,223.28865979381445
1755457586,60,,Aggregated,77.000000,4.000000,9,11,12,13,19,23,27,28,46,46,46,369,9,9,10.99895907825914,3.835000010440126,45.95960001461208,230.40650406504065
1755457587,70,,Aggregated,72.750000,2.250000,9,11,12,13,19,21,26,27,46,46,46,517,9,9,10.793925337633027,3.835000010440126,45.95960001461208,239.52030947775629
1755457588,80,,Aggregated,73.800000,1.800000,10,12,15,17,24,36,57,61,110,110,110,673,13,10,13.87502124765196,1.3100999931339175,106.02809998090379,247.63595839524518
1755457589,90,,Aggregated,85.333333,1.500000,10,12,14,16,22,30,52,58,110,110,110,831,14,10,13.366348616041694,1.3100999931339175,106.02809998090379,253.39350180505414
1755457590,100,,Aggregated,84.571429,1.571429,11,12,14,16,21,27,50,58,110,110,110,999,19,11,13.247124624590775,0.7216999947559088,106.02809998090379,249.84984984984985
1755457591,110,,Aggregated,103.500000,1.750000,11,12,14,15,20,26,49,58,94,110,110,1150,20,11,12.983203478278996,0.7216999947559088,106.02809998090379,251.71217391304347
1755457592,120,,Aggregated,107.555556,2.000000,11,13,14,15,19,25,45,57,94,110,110,1368,26,11,12.79172960547366,0.7216999947559088,106.02809998090379,250.3450292397661
1755457593,130,,Aggregated,112.700000,2.000000,11,13,15,16,21,29,46,55,94,110,110,1596,28,11,13.29309893504674,0.7216999947559088,106.02809998090379,248.75187969924812
1755457594,140,,Aggregated,119.800000,1.700000,11,14,15,17,22,28,42,53,94,110,110,1826,31,11,13.597125958544579,0.7216999947559088,106.02809998090379,254.65991237677986
1755457595,150,,Aggregated,128.100000,1.800000,11,13,15,16,20,27,40,52,89,110,110,2052,35,11,13.236852388054706,0.7216999947559088,106.02809998090379,255.9083820662768
1755457596,160,,Aggregated,143.700000,1.900000,11,13,15,16,20,26,38,51,89,110,110,2265,37,11,13.199076468251423,0.7216999947559088,106.02809998090379,256.2163355408388
1755457597,170,,Aggregated,159.200000,2.200000,11,14,15,16,19,25,37,50,89,110,110,2564,42,11,13.058041926935498,0.510600017150864,106.02809998090379,255.06084243369736
1755457598,180,,Aggregated,173.100000,2.700000,11,14,15,16,20,26,38,50,89,110,110,2857,50,11,13.301110605775348,0.510600017150864,106.02809998090379,253.43857192859642
1755457599,190,,Aggregated,180.000000,2.800000,11,13,15,16,20,26,37,49,85,110,110,3151,53,11,13.05252983195956,0.510600017150864,106.02809998090379,252.4931767692796
1755457600,200,,Aggregated,200.100000,3.100000,11,13,15,16,19,25,35,48,85,110,110,3455,57,11,12.971066251968596,0.510600017150864,106.02809998090379,254.30477568740955
1755457602,210,,Aggregated,203.900000,3.600000,11,14,15,16,19,25,34,46,85,110,110,3748,59,11,13.00452379950402,0.3606000100262463,106.02809998090379,254.8153681963714
1755457603,220,,Aggregated,218.300000,3.500000,11,13,15,16,19,24,33,43,78,110,110,4115,66,11,12.868230692736175,0.3189999843016267,106.02809998090379,254.11883353584446
1755457604,230,,Aggregated,232.800000,3.700000,11,14,15,16,19,24,33,45,99,110,110,4510,74,11,12.985319778322657,0.3189999843016267,111.67389998445287,257.69955654101994
