run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0047;0.03;0.04;0.07;0;15561412;19656;456180;0;0;658;15194
2;0,000000;1;1024KiB;128MiB;128;0.0052;0.04;0.04;0.06;0;15550096;19704;456280;0;0;658;15194
3;0,000000;1;1024KiB;128MiB;128;0.0052;0.04;0.04;0.06;0;15560776;19744;456220;0;0;659;15194
4;0,000000;1;1024KiB;128MiB;128;0.0049;0.03;0.04;0.09;0;15545756;19792;456244;0;0;666;15186
5;0,000000;1;1024KiB;128MiB;128;0.0049;0.03;0.04;0.09;0;15548896;19840;456256;0;0;668;15184
6;0,000000;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.09;0;15551240;19880;456236;0;0;668;15185
7;0,000000;1;1024KiB;128MiB;128;0.0047;0.04;0.04;0.05;0;15546692;19920;456276;0;0;671;15181
8;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.06;0;15555560;19976;456272;0;0;663;15190
9;0,000000;1;1024KiB;128MiB;128;0.0055;0.04;0.04;0.08;0;15550972;20024;456264;0;0;668;15184
10;0,000000;1;1024KiB;128MiB;128;0.0052;0.04;0.04;0.06;0;15548048;20064;456220;0;0;672;15181
