run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;29191921700;10530384894;2117471578;106077897;3.00;19111.00;35276.20;14.00;5.80;79.80;0.00;.03;78.23;2.12;1.33;0.96;3.00;1.00
2;28869137968;10613837173;2137140102;108832054;2.40;17914.00;35144.20;13.60;6.20;80.40;0.00;0;78.14;1.86;1.37;0.99;2.40;1.20
3;28392115943;10293935504;2092414284;108974502;1.40;18142.60;32020.60;12.80;5.80;81.60;0.00;0;79.81;1.25;1.29;0.99;1.40;1.20
4;29466208660;10775578648;2189586782;117514971;5.60;17827.40;33226.20;13.20;6.00;80.60;0.00;0;79.80;1.54;1.34;1.02;5.60;1.00
5;29408793580;10738634868;2160565875;115839412;2.00;18665.40;33613.60;14.20;6.20;80.20;0.00;0;78.18;1.21;1.27;1.01;2.00;1.40
6;29539059757;10690283297;2150952723;114920294;2.80;18148.80;31260.60;13.40;5.80;81.00;0.00;0;78.59;1.39;1.37;1.06;2.80;1.20
7;27474008429;9961011154;1994952424;110356329;2.60;18327.40;32542.80;12.60;6.00;81.40;0.00;0;78.22;1.93;1.52;1.13;2.60;1.20
8;29627466183;10682806913;2134951330;122215599;3.40;17526.40;30529.40;13.40;5.40;81.20;0.00;0;76.65;2.16;1.62;1.18;3.40;1.20
9;30130362408;10780208694;2155229814;121485819;2.00;17237.80;26492.60;12.00;5.80;81.80;0.00;0;77.05;1.53;1.59;1.20;2.00;1.00
10;28489561633;10319071212;2040526901;117722235;2.60;16658.40;30192.00;11.00;5.80;83.00;0.00;0;78.10;0.95;1.43;1.16;2.60;1.20
