Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/Categorias,21419,2610,5300.0,3869.4581112306037,0.45240018516778946,10879.739800002426,108.03921751715767,27.12888000370114,3.3057741635771967,5300,6900,7200,7400,7700,8000,8300,8500,9100,10000,11000
GET,/Mesas,5499,676,5300.0,3861.6566515190125,0.5499003455042839,9469.654900021851,2082.6142935079106,6.964924186019543,0.856208174167887,5300,6900,7200,7400,7700,8000,8300,8500,9100,9500,9500
GET,/Pedidos/5925,15986,1937,5200.0,3855.813820561099,0.46449992805719376,9533.851500134915,316.379331915426,20.247550106875504,2.4533657298272145,5200,6900,7200,7400,7700,8000,8300,8500,9000,9400,9500
GET,/Productos,21397,5150,220.0,1084.5077232610342,0.49060024321079254,9823.101400397718,569.4840398186661,27.101015240636507,6.5228877174032815,220,340,460,580,6100,7300,7700,8000,8700,9300,9800
PUT,Abrir Mesa,21316,4551,1600.0,3097.470064328247,0.5006003193557262,22718.175200279802,130.0376712328767,26.998422249353077,5.764206213961618,1600,2600,5500,7400,8700,9400,11000,12000,17000,22000,23000
POST,Agregar Item,41647,18588,1300.0,2895.2850423752134,0.4122997634112835,12337.507299613208,89.13768098542512,52.74926306149407,23.54319162933829,1300,2000,6500,7600,8500,8900,9400,9700,11000,12000,12000
PUT,Cerrar Mesa,16514,6673,2100.0,4131.556129844679,0.5498998798429966,25338.401600252837,35.91722175124137,20.916304420426755,8.45188926955963,2100,7400,7900,8200,8900,9500,11000,12000,16000,19000,25000
,Aggregated,143778,40185,1300.0,3086.6582556478174,0.4122997634112835,25338.401600252837,264.8987675444087,182.1063592685066,50.89752289783512,1300,4800,7000,7400,8100,8700,9400,10000,13000,19000,25000
