run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;11.2;11.2;43.6;43.6;0.08301;0.00380566
2;10.9;10.9;42.5;42.5;0.08495;0.00418373
3;10.8;10.8;42.3;42.3;0.08513;0.00430701
4;10.7;10.7;41.8;41.8;0.08587;0.00440634
5;10.8;10.8;42.1;42.1;0.08564;0.00440743
6;10.5;10.5;41.1;41.1;0.08677;0.00485194
7;10.8;10.8;42.0;42.0;0.08547;0.00440908
8;10.7;10.7;42.0;42.0;0.08556;0.00434379
9;10.7;10.7;41.9;41.9;0.08543;0.00461398
10;10.9;10.9;42.6;42.6;0.0844;0.00414926
