run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;16039448130;5996703680;1200389671;61676982;1.00;9914.20;23108.20;9.20;3.80;86.80;0.00;0;87.94;0.31;0.49;0.97;1.00;1.00
2;16931232207;6357493750;1214338494;64411551;1.00;10807.00;23411.40;10.20;4.20;85.40;0.00;0;86.98;0.90;0.62;0.99;1.00;1.20
3;17081751934;6360577907;1291777868;64401336;1.00;10238.00;19549.00;10.00;3.60;86.40;0.00;0;85.62;1.00;0.67;0.99;1.00;1.00
4;17503907380;6401966138;1308650927;65259961;1.80;11288.00;20569.40;10.00;4.20;85.60;0.00;0;88.09;1.07;0.75;1.00;1.80;1.00
5;17880984311;6496686288;1315784939;68502880;3.60;12008.20;23459.80;9.40;4.00;86.40;0.00;0;87.53;1.01;0.78;0.99;3.60;1.20
6;18041973106;6706012696;1357853193;67844016;1.80;10418.60;19726.40;8.20;3.60;88.20;0.00;.03;88.30;0.72;0.72;0.96;1.80;1.20
7;16441765356;6026802047;1202307889;61853937;1.80;11374.20;23421.20;9.80;4.40;85.80;0.00;0;89.24;1.16;0.87;1.00;1.80;1.00
8;15975132869;5995763572;1129231701;67141756;3.40;10929.80;25328.80;10.80;4.20;84.80;0.00;0;91.70;1.00;0.86;0.99;3.40;1.00
9;15788369911;5801369937;1151607954;64184266;3.60;8413.00;16770.00;7.60;3.60;88.60;0.00;0;87.63;0.44;0.73;0.94;3.60;1.20
10;16324160594;6213286121;1171141052;68090254;1.20;7037.40;13541.80;6.60;3.20;89.80;0.00;0;87.52;1.32;0.86;0.97;1.20;1.20
