run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;27621457914;10218071335;2048499473;101650182;2.80;18445.40;37112.60;13.80;6.20;80.00;0.00;0;80.48;3.17;1.55;1.06;2.80;1.20
2;29726431964;10721032040;2166855618;111680877;2.60;19499.20;34133.00;14.20;6.00;79.80;0.00;0;79.42;1.83;1.42;1.04;2.60;1.20
3;28659433632;10427526310;2079178398;110310002;2.00;17442.40;31796.00;12.20;5.60;82.00;0.00;0;77.17;1.54;1.39;1.04;2.00;1.00
4;29702827128;10787563206;2143188619;113223045;4.20;17322.20;28398.00;12.00;5.60;82.60;0.00;0;76.33;1.60;1.44;1.08;4.20;1.20
5;29806754830;10713836385;2185972490;118394214;2.80;17298.20;27803.80;12.60;5.80;81.60;0.00;0;79.27;1.61;1.51;1.13;2.80;1.20
6;30619933127;11005066850;2219554992;119530395;2.60;18609.40;30036.40;11.60;5.80;82.60;0.00;0;78.07;1.64;1.54;1.16;2.60;1.40
7;30243800752;10954324173;2205345187;121183562;2.00;18479.20;32348.80;13.00;6.20;80.40;0.00;0;79.80;1.40;1.54;1.18;2.00;1.00
8;31091153371;11035161859;2188069963;125552842;4.20;18634.40;30825.60;13.60;5.80;80.60;0.00;0;76.72;1.78;1.58;1.22;4.20;1.40
9;30611930592;11043794244;2216390267;123122309;1.60;18546.00;35195.20;13.80;6.00;79.80;0.00;0;77.48;1.31;1.49;1.20;1.60;1.20
10;31453911582;11198784976;2216829682;129241292;1.80;19513.20;33706.60;13.20;6.00;80.60;0.00;0;78.90;1.46;1.48;1.22;1.80;1.00
