run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0050;0.04;0.04;0.05;0;15573184;16356;443224;0;0;658;15205
2;0,000000;1;1024KiB;128MiB;128;0.0061;0.04;0.04;0.08;0;15560060;16388;443320;0;0;670;15193
3;0,000000;1;1024KiB;128MiB;128;0.0065;0.04;0.05;0.09;0;15559656;16420;443344;0;0;671;15192
4;0,000000;1;1024KiB;128MiB;128;0.0050;0.04;0.04;0.06;0;15566192;16452;443348;0;0;652;15211
5;0,000000;1;1024KiB;128MiB;128;0.0052;0.04;0.04;0.07;0;15565388;16484;443400;0;0;667;15196
6;0,000000;1;1024KiB;128MiB;128;0.0052;0.04;0.04;0.07;0;15562800;16532;443432;0;0;665;15198
7;0,000000;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.08;0;15556580;16564;443424;0;0;675;15189
8;0,000000;1;1024KiB;128MiB;128;0.0066;0.04;0.05;0.12;0;15557160;16596;443392;0;0;671;15192
9;0,000000;1;1024KiB;128MiB;128;0.0054;0.04;0.04;0.07;0;15558756;16636;443396;0;0;673;15190
10;0,000000;1;1024KiB;128MiB;128;0.0084;0.04;0.06;0.13;0;15557644;16676;443424;0;0;674;15189
