Method,Name,Error,Occurrences
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 6'),154
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 3'),147
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 8'),170
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 2'),154
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 3'),128
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 4'),121
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 7'),143
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 4'),147
GET,/Pedidos/5925,HTTPError('500 Server Error: Internal Server Error for url: /Pedidos/5925'),5
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 12'),134
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 11'),9
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 9'),148
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 7'),139
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 9'),170
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 9'),127
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 12'),141
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 2'),184
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 11'),164
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 3'),135
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 9'),132
GET,/Categorias,HTTPError('500 Server Error: Internal Server Error for url: /Categorias'),4
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 7'),180
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 1'),130
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 10'),216
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 13'),120
GET,/Mesas,HTTPError('500 Server Error: Internal Server Error for url: /Mesas'),1
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 8'),125
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 1'),122
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 12'),159
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 2'),145
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 13'),152
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 5'),159
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 5'),127
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 1'),130
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 12'),153
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 9'),147
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 1'),155
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 8'),136
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 4'),190
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 11'),147
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 2'),133
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 7'),138
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 3'),177
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 5'),145
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 13'),156
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 6'),1
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 11'),185
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 11'),158
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 13'),150
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 4'),145
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 2'),136
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 5'),144
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 8'),152
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 1'),153
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 5'),129
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 8'),135
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 4'),121
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 11'),191
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 3'),149
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 7'),146
