run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.10;0;12583472;81740;2863708;0;0;1746;12281
2;0,000016;1;1024KiB;128MiB;128;0.0065;0.04;0.05;0.33;0;12476420;81940;2872008;0;0;1831;12188
3;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.04;0;12423172;82044;2878764;0;0;1896;12117
4;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;12377424;82140;2885720;0;0;1912;12094
5;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.07;0;12445620;82304;2891812;0;0;1863;12137
6;0,000016;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.09;0;12435420;82508;2902360;0;0;1833;12156
7;0,000016;1;1024KiB;128MiB;128;0.0071;0.04;0.05;1.08;0;12451316;82612;2907876;0;0;1832;12152
8;0,000016;1;1024KiB;128MiB;128;0.0068;0.04;0.05;0.57;0;12438844;82812;2914888;0;0;1831;12146
9;0,000016;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.07;0;12527436;82916;2919944;0;0;1739;12233
10;0,000016;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.05;0;12509772;83060;2925344;0;0;1752;12215
