run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;5295;5295;20.7;20.7;0.18231;0.00387997
2;5228;5228;20.4;20.4;0.18433;0.00397796
3;5001;5001;19.5;19.5;0.19269;0.00409116
4;5173;5173;20.2;20.2;0.18635;0.00400273
5;4573;4573;17.9;17.9;0.21151;0.00416075
6;5199;5199;20.3;20.3;0.1854;0.00392798
7;5194;5194;20.3;20.3;0.18536;0.00412119
8;5199;5199;20.3;20.3;0.18547;0.00399795
9;4974;4974;19.4;19.4;0.19371;0.00427416
10;5269;5269;20.6;20.6;0.183;0.00400388
