run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;33068670757;12061574181;2401302835;127068193;4.00;20753.60;46969.00;16.00;6.80;77.00;0.00;0;73.75;0.88;1.30;1.27;4.00;1.20
2;36532851598;13190487295;2623663719;136495972;1.00;23267.00;42433.00;17.00;7.40;75.40;0.00;0;72.60;1.75;1.48;1.34;1.00;1.00
3;36854962373;13133579465;2637494780;137151753;4.40;24391.20;44541.60;16.80;7.80;75.80;0.00;0;73.15;1.14;1.37;1.31;4.40;1.60
4;38065336710;13447053701;2679565264;143247937;1.40;24977.60;42458.80;16.80;7.60;75.80;0.00;0;73.17;1.80;1.49;1.35;1.40;1.00
5;36354353699;12967038846;2604105488;143940363;4.20;25653.60;44540.00;18.80;7.80;73.20;0.00;0;73.98;1.95;1.60;1.40;4.20;1.00
6;36524114511;13250927208;2647699137;147819411;2.60;24404.40;43733.40;17.80;7.20;74.60;0.00;0;71.37;1.43;1.52;1.38;2.60;1.20
7;35066781809;13599499602;2412317239;150619532;2.40;23793.40;45729.00;17.40;7.80;74.60;0.00;0;73.17;2.36;1.78;1.48;2.40;1.20
8;37858030832;13422520231;2647069472;160664485;1.80;22513.20;39218.80;16.00;7.40;76.60;0.00;.03;70.09;1.27;1.58;1.43;1.80;1.40
9;38340671826;13643511880;2658079280;158262581;2.00;23548.40;37253.60;15.40;7.20;77.60;0.00;0;73.07;1.66;1.64;1.46;2.00;1.00
10;38714712462;13735092165;2686779923;162407117;1.60;24324.20;42218.20;17.40;7.20;75.40;0.00;0;71.35;1.39;1.55;1.44;1.60;1.00
