run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;5874381308;2198662578;447112012;24170605;1.00;4691.40;9460.60;4.80;2.60;92.60;0.00;0;94.70;0.07;0.02;0.04;1.00;1.00
2;6077576966;2197049978;440026461;21518718;1.00;4420.00;9059.40;4.80;2.20;93.40;0.00;0;95.78;0.12;0.04;0.05;1.00;1.00
3;5982134951;2222390335;453293180;22240992;1.00;4537.20;8555.40;4.60;2.20;93.40;0.00;0;95.19;0.49;0.17;0.09;1.00;1.00
4;5924314422;2233334536;456992879;22613190;1.00;4589.40;9349.20;4.80;2.20;93.20;0.00;0;95.84;0.25;0.16;0.09;1.00;1.00
5;6279240545;2244293120;444786863;22102202;1.80;4186.40;8889.20;4.20;2.20;93.60;0.00;0;95.70;0.24;0.18;0.10;1.80;1.00
6;6244898971;2296108606;453532067;23335199;1.20;4311.40;9000.20;4.40;2.20;93.60;0.00;0;95.45;0.30;0.21;0.12;1.20;1.00
7;6355915864;2303275507;455412257;23998810;1.40;3781.80;6882.60;3.80;1.60;94.40;0.00;0;95.11;0.49;0.26;0.13;1.40;1.00
8;6435026150;2394220288;469559373;23536434;1.00;4165.40;8787.20;4.20;2.40;93.60;0.00;0;95.30;0.21;0.22;0.12;1.00;1.00
9;6349060035;2297100786;468639541;24126191;1.40;4416.40;8155.40;4.20;2.00;93.80;0.00;0;95.17;0.18;0.21;0.12;1.40;1.00
10;6578321713;2332621899;466907980;23198971;1.00;4471.80;9041.20;4.80;2.00;93.40;0.00;0;95.22;0.42;0.26;0.14;1.00;1.00
