Method,Name,Error,Occurrences
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 1'),406
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 12'),466
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 9'),453
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 10'),445
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 1'),624
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 2'),452
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 8'),407
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 4'),640
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 11'),439
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 2'),420
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 7'),448
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 3'),667
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 5'),649
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 13'),417
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 6'),439
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 9'),397
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 4'),432
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 11'),463
GET,/Productos,RemoteDisconnected('Remote end closed connection without response'),5422
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 11'),434
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 13'),425
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 4'),417
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 2'),393
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 5'),455
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 8'),424
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 1'),406
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 5'),442
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 8'),400
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 4'),426
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 11'),626
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 3'),448
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 7'),455
