run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;9418;9418;36.8;36.8;0.0949;0.00692614
2;8448;8448;33.0;33.0;0.10221;0
3;8932;8932;34.9;34.9;0.10013;0.00737135
4;8631;8631;33.7;33.7;0.09973;0
5;8725;8725;34.1;34.1;0.09891;0
6;8268;8268;32.3;32.3;0.10409;0
7;8695;8695;34.0;34.0;0.10128;0.00852809
8;7591;7591;29.7;29.7;0.11599;0
9;8725;8725;34.1;34.1;0.10001;0.00791866
10;8852;8852;34.6;34.6;0.09923;0.00828223
