Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/Categorias,28673,1909,10,11.891979625416932,0.30120002338662744,365.7979999843519,114.83126983573396,38.817538209423766,2.5844062512394923,10,12,14,15,19,24,34,52,160,330,370
GET,/Mesas,7165,439,11,12.452385052456927,0.33370000892318785,323.27470000018366,1218.4044661549196,9.699984698863783,0.5943186717098675,11,13,15,16,20,25,36,48,160,320,320
GET,/Pedidos/5925,21430,1382,11,12.788101609913788,0.30339998193085194,353.96929999114946,336.78394773681754,29.011957026748203,1.8709530849727494,11,13,15,16,21,25,35,51,160,280,350
GET,/Productos,28673,0,9,10.742674756696946,3.0017999815754592,317.5084000104107,750.0,38.817538209423766,0.0,9,10,12,13,17,21,28,37,160,260,320
PUT,Abrir Mesa,28673,0,13,17.348031221018847,4.903099994407967,273.27440000954084,165.3365535521222,38.817538209423766,0.0,13,17,19,22,32,42,55,66,170,190,270
POST,Agregar Item,71819,737,12,14.59085022215537,2.8052999987266958,290.4376999940723,103.99235578328855,97.22863937023001,0.9977513919138323,12,15,17,18,23,30,40,51,170,240,290
PUT,Cerrar Mesa,28673,189,11,13.64469889448916,4.290899989427999,295.2510000031907,59.87074948557877,38.817538209423766,0.25586840308238035,11,14,15,17,21,25,34,45,170,280,300
,Aggregated,215106,4656,11,13.70872325368266,0.30120002338662744,365.7979999843519,254.15586269095238,291.210733933537,6.303297802918322,11,14,16,17,22,29,41,53,160,280,370
