run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.07;0;15519480;27016;445128;0;0;701;15151
2;0,000000;1;1024KiB;128MiB;128;0.0050;0.04;0.04;0.06;0;15508932;27072;445188;0;0;703;15149
3;0,000000;1;1024KiB;128MiB;128;0.0079;0.05;0.06;0.09;0;15508724;27112;445232;0;0;705;15148
4;0,000000;1;1024KiB;128MiB;128;0.0064;0.04;0.05;0.09;0;15516836;27168;445236;0;0;700;15152
5;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15509896;27216;445216;0;0;708;15144
6;0,000000;1;1024KiB;128MiB;128;0.0064;0.04;0.05;0.08;0;15500160;27272;445220;0;0;707;15145
7;0,000000;1;1024KiB;128MiB;128;0.0050;0.04;0.04;0.05;0;15493896;27336;445236;0;0;717;15135
8;0,000000;1;1024KiB;128MiB;128;0.0070;0.04;0.05;0.09;0;15490752;27392;445228;0;0;726;15126
9;0,000000;1;1024KiB;128MiB;128;0.0051;0.04;0.04;0.06;0;15496856;27448;445228;0;0;716;15136
10;0,000000;1;1024KiB;128MiB;128;0.0053;0.04;0.04;0.07;0;15496736;27496;445228;0;0;714;15138
