run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;38829561268;14164413330;2837092702;154090088;4.00;24589.40;54676.40;19.80;8.00;72.00;0.00;0;69.52;0.77;1.37;1.35;4.00;1.00
2;43392263118;15521054213;3124494502;170107872;4.20;28784.40;53361.40;19.80;9.20;71.00;0.00;.03;69.04;1.41;1.49;1.40;4.20;1.00
3;43332524727;15605025946;3126075174;173414503;2.60;27823.00;47779.80;19.80;8.40;71.20;0.00;0;68.50;1.94;1.61;1.44;2.60;1.00
4;43368702094;15837118569;3115042249;182498071;3.00;27872.60;47414.20;19.60;9.60;70.80;0.00;0;68.47;2.20;1.73;1.49;3.00;1.00
5;42293163489;15511221619;3072797988;181574805;1.60;28249.20;50065.80;20.40;9.20;70.20;0.00;0;67.90;1.65;1.65;1.48;1.60;1.40
6;42799588045;15407750492;3053580630;185653349;2.20;28502.00;49323.20;20.80;9.00;70.00;0.00;0;67.18;2.67;1.94;1.59;2.20;1.20
7;44865209736;16020133299;3163391722;192854352;3.80;28618.40;49123.80;21.00;9.40;69.40;0.00;0;66.71;2.35;1.99;1.63;3.80;1.20
8;43981640346;15793532202;3062718192;194379152;2.40;28995.60;51437.40;21.40;9.60;69.20;0.00;0;66.80;1.68;1.88;1.61;2.40;1.40
9;44911822568;16079876544;3155196672;199037454;3.00;29195.20;50913.20;20.60;8.60;70.80;0.00;0;66.96;2.36;2.09;1.70;3.00;1.20
10;43471391909;15575292829;3039601408;193600010;3.60;29009.60;53233.00;21.80;9.60;68.80;0.00;0;67.03;2.16;2.06;1.72;3.60;1.00
