run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;28289244949;10356196380;2090840059;114001516;1.00;17254.80;40404.60;14.60;6.00;79.20;0.00;0;78.17;1.32;1.30;1.08;1.00;1.00
2;30829750325;11014959117;2234327190;119640911;3.60;19879.20;35072.00;15.00;6.00;79.00;0.00;0;77.41;1.51;1.34;1.11;3.60;1.20
3;30802403691;11062967104;2274566558;121894569;3.80;23364.00;39161.60;15.60;7.20;77.20;0.00;0;77.18;1.79;1.45;1.16;3.80;1.40
4;32138873022;11296687060;2289160308;122229028;1.80;21920.00;35068.40;16.20;6.40;77.40;0.00;0;77.63;1.67;1.44;1.17;1.80;1.00
5;31183298388;11047721432;2254005839;122134121;2.60;21425.40;35482.60;14.60;6.40;78.80;0.00;0;77.19;1.58;1.47;1.19;2.60;1.40
6;31976623277;11328811249;2310282229;125261678;2.60;19737.00;33356.40;15.20;6.00;79.20;0.00;0;76.48;1.15;1.35;1.17;2.60;1.40
7;32198898814;11296566153;2291423047;127874009;2.00;22145.80;34995.00;16.00;6.40;77.00;0.00;0;76.78;0.95;1.29;1.16;2.00;1.00
8;31025751789;10981333312;2224771790;128984722;1.80;20400.40;34757.20;14.60;6.40;79.20;0.00;0;76.39;1.06;1.26;1.16;1.80;1.20
9;31547522810;11116604102;2211764939;133042464;2.80;20344.80;36011.80;15.00;6.60;78.40;0.00;0;77.25;1.15;1.22;1.15;2.80;1.00
10;31602239429;11249876148;2234861171;138879723;1.80;22467.80;39249.40;16.00;7.60;76.40;0.00;0;74.61;0.84;1.12;1.12;1.80;1.00
