run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.08;0;15524544;30560;454040;0;0;687;15157
2;0,000000;1;1024KiB;128MiB;128;0.0060;0.04;0.04;0.08;0;15526204;30592;454068;0;0;685;15159
3;0,000000;1;1024KiB;128MiB;128;0.0063;0.04;0.05;0.09;0;15519144;30624;454056;0;0;693;15151
4;0,000000;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.09;0;15529176;30656;454064;0;0;682;15162
5;0,000000;1;1024KiB;128MiB;128;0.0050;0.04;0.04;0.06;0;15519700;30688;454060;0;0;691;15153
6;0,000000;1;1024KiB;128MiB;128;0.0055;0.04;0.04;0.07;0;15519036;30728;454060;0;0;691;15153
7;0,000000;1;1024KiB;128MiB;128;0.0050;0.04;0.04;0.05;0;15521648;30760;454064;0;0;689;15155
8;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15528256;30792;454100;0;0;683;15161
9;0,000000;1;1024KiB;128MiB;128;0.0065;0.04;0.05;0.08;0;15520736;30840;454108;0;0;689;15155
10;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15519664;30880;454156;0;0;689;15155
