Method,Name,Error,Occurrences
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 5'),215
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 13'),156
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 6'),133
GET,/Pedidos/5925,"ConnectionAbortedError(10053, 'Se ha anulado una conexión establecida por el software en su equipo host', None, 10053, None)",19
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 9'),111
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 4'),123
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 11'),171
GET,/Productos,RemoteDisconnected('Remote end closed connection without response'),1444
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 11'),170
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 13'),169
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 4'),197
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 2'),158
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 5'),183
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 8'),166
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 1'),180
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 5'),156
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 8'),178
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 4'),166
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 11'),190
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 3'),165
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 7'),161
