Method,Name,Error,Occurrences
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 6'),210
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 3'),171
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 8'),264
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 2'),185
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 3'),149
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 4'),140
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 7'),163
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 4'),159
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 12'),156
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 9'),171
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 7'),170
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 9'),235
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 9'),171
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 12'),156
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 2'),317
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 11'),182
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 3'),182
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 9'),153
GET,/Categorias,HTTPError('500 Server Error: Internal Server Error for url: /Categorias'),4
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 7'),264
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 1'),183
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 10'),194
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 13'),166
GET,/Mesas,HTTPError('500 Server Error: Internal Server Error for url: /Mesas'),1
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 8'),140
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 1'),153
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 12'),136
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 2'),155
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 13'),191
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 8'),18
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 5'),138
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 5'),194
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 1'),164
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 12'),143
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 9'),148
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 1'),206
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 2'),28
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 8'),141
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 4'),225
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 11'),169
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 2'),161
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 7'),190
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 3'),192
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 5'),171
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 13'),184
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 6'),1
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 4'),1
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 11'),176
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 11'),176
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 13'),158
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 4'),165
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 2'),193
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 5'),159
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 8'),165
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 1'),173
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 5'),174
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 8'),142
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 4'),163
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 11'),208
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 3'),174
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 7'),191
