run;transfer_MB;bandwidth_Mbps;hops;avg_loss_pct;avg_latency_ms;avg_best_ms;avg_worst_ms;avg_stdev_ms;interfaz;rx_pps;tx_pps
1;82.0;68.8;8;2,50;13,88;14,62;13,38;16,25;enp6s18;8238;9530
2;84.4;70.8;8;6,25;15,25;15,00;13,38;17,75;enp6s18;11905;13596
3;84.8;71.1;8;6,25;15,50;15,38;13,75;18,88;enp6s18;10252;11578
4;83.7;70.2;8;7,50;16,75;14,88;13,62;17,50;enp6s18;9953;11553
5;84.9;71.2;8;7,50;14,62;14,50;13,62;15,75;enp6s18;10952;12482
6;84.0;70.5;8;10,00;14,12;14,62;13,00;17,12;enp6s18;10436;11954
7;82.6;69.3;8;7,50;17,62;15,38;13,50;19,00;enp6s18;9828;11229
8;83.1;69.7;8;7,50;14,38;14,88;13,38;16,38;enp6s18;9041;10324
9;84.2;70.7;8;7,50;15,25;14,75;13,25;16,12;enp6s18;7972;9363
10;83.2;69.8;8;7,50;15,12;14,88;13,38;16,75;enp6s18;7817;9176
