run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;39957199764;15242026128;2913128499;165113399;6.40;22585.20;60712.00;19.40;8.60;71.80;0.00;0;68.47;1.21;1.79;1.89;6.40;1.40
2;38623302909;15619620213;2707155516;165834995;3.60;25737.40;64684.00;22.80;8.80;68.00;0.00;0;69.80;2.42;2.01;1.96;3.60;1.00
3;43618976490;16169423653;3130645336;182741565;3.60;24567.80;56599.60;21.20;8.00;70.40;0.00;0;68.08;1.21;1.76;1.88;3.60;1.00
4;42089399759;15517069330;3027376050;177070206;3.60;24887.60;56904.60;20.60;8.60;70.20;0.00;0;65.16;2.21;1.99;1.95;3.60;1.20
5;43681276543;16136592116;3106378467;185292058;4.00;25262.00;59229.60;21.40;8.40;70.00;0.00;0;66.98;1.78;1.90;1.92;4.00;1.40
6;43144425046;16045878981;3034425552;184789272;3.60;24816.00;60957.20;20.60;8.40;70.60;0.00;0;67.71;2.55;2.10;1.99;3.60;1.40
7;46076078930;17405858949;3225218557;199271689;4.00;26306.40;63060.60;21.40;9.20;69.40;0.00;0;66.57;2.80;2.31;2.07;4.00;1.60
8;44922978456;16403496398;3173574239;197672761;4.20;26175.60;60922.80;21.60;8.60;69.60;0.00;0;66.34;2.57;2.28;2.07;4.20;1.00
9;39573813841;14826885063;2690379879;167434109;1.00;6601.00;12782.20;6.80;3.20;90.00;0.00;0;68.57;2.40;2.26;2.08;1.00;1.40
10;46101966246;17016795844;3174630528;205659444;1.80;27463.60;63861.40;21.80;9.60;68.40;0.00;0;64.50;2.33;2.23;2.08;1.80;1.00
