Method,Name,Error,Occurrences
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 7'),3
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 6'),871
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 3'),482
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 8'),721
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 2'),510
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 3'),502
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 4'),493
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 7'),517
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 1'),43
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 4'),521
GET,/Pedidos/5925,HTTPError('500 Server Error: Internal Server Error for url: /Pedidos/5925'),6
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 12'),459
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 11'),47
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 9'),524
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 3'),59
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 7'),524
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 9'),758
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 9'),544
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 12'),467
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 2'),789
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 11'),551
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 3'),470
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 9'),554
GET,/Categorias,HTTPError('500 Server Error: Internal Server Error for url: /Categorias'),3
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 7'),734
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 1'),471
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 10'),774
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 13'),509
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 8'),489
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 1'),485
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 12'),477
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 2'),541
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 13'),470
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 5'),521
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 5'),507
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 1'),456
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 12'),473
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 9'),541
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 10'),11
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 1'),774
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 2'),32
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 8'),513
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 4'),870
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 11'),514
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 2'),556
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 7'),533
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 3'),989
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 5'),734
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 13'),513
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 6'),22
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 9'),23
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 4'),2
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 11'),488
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 11'),495
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 13'),482
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 4'),507
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 2'),515
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 5'),567
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 8'),540
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 1'),481
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 5'),458
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 8'),507
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 4'),476
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 11'),847
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 3'),476
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 7'),541
