run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;13842908;20256;986128;0;0;2019;13535
2;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13821252;20400;986524;0;0;2059;13493
3;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13808404;20496;987288;0;0;2069;13483
4;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13779952;20632;988356;0;0;2085;13466
5;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13775328;20768;989324;0;0;2095;13455
6;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13780084;20864;990376;0;0;2100;13449
7;0,000016;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.08;0;13758760;20968;991292;0;0;2111;13437
8;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13752500;21064;992136;0;0;2115;13432
9;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;13768236;21256;993120;0;0;2106;13440
10;0,000016;1;1024KiB;128MiB;128;0.0096;0.04;0.06;2.12;0;13765236;21352;994016;0;0;2105;13440
