run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.08;0;13281996;53432;2394732;0;0;1529;12970
2;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;13208340;53584;2396772;0;0;1620;12877
3;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;13229772;53680;2398732;0;0;1576;12919
4;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13211092;53848;2401908;0;0;1589;12902
5;0,000016;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.05;0;13199680;54000;2405004;0;0;1599;12889
6;0,000016;1;1024KiB;128MiB;128;0.0055;0.04;0.04;0.09;0;13286992;54200;2408676;0;0;1512;12972
7;0,000016;1;1024KiB;128MiB;128;0.0060;0.04;0.04;0.08;0;13265332;54404;2395884;0;0;1545;12951
8;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13188836;54560;2399868;0;0;1626;12867
9;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13145456;54748;2404268;0;0;1639;12850
10;0,000016;1;1024KiB;128MiB;128;0.0055;0.04;0.04;0.07;0;13346384;54844;2404428;0;0;1455;13033
