Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/Categorias,58037,4,8,11.824472081598929,2.362100000027567,1113.3979999867734,122.99958647069973,76.45664602207037,0.005269510555133475,8,9,11,12,18,31,62,81,230,1100,1100
GET,/Mesas,14646,1,8,12.757202498914133,3.0767999996896833,1100.9197999956086,1438.5376211935,19.294312897621218,0.0013173776387833686,8,10,12,13,19,32,63,83,260,1100,1100
GET,/Pedidos/5925,44010,1,8,12.85275409450567,2.680599980521947,1153.2769000041299,359.99182004089977,57.97778988285606,0.0013173776387833686,8,10,12,13,20,33,63,83,260,1100,1200
GET,/Productos,58037,0,9,12.305248332969525,2.864100009901449,281.0546999971848,754.0,76.45664602207037,0.0,9,10,12,13,19,33,61,78,130,250,280
PUT,Abrir Mesa,58037,0,12,16.433715974339094,5.6539000070188195,327.4882000114303,166.3402312318004,76.45664602207037,0.0,12,14,16,17,25,40,70,89,150,280,330
POST,Agregar Item,145237,1487,12,16.60467432468562,4.944300017086789,1611.0927000117954,105.98216019333917,191.33197612398013,1.9589405488708693,12,15,17,18,26,40,71,88,150,260,1600
PUT,Cerrar Mesa,58036,328,13,16.811597401683827,5.06120000500232,339.7442999994382,60.92427114204976,76.45532864443159,0.4320998655209449,13,15,17,19,26,40,70,88,150,320,340
,Aggregated,436040,1821,11,14.893043768690836,2.362100000027567,1611.0927000117954,266.931260893496,574.4293456151001,2.3989446802245142,11,13,15,17,24,37,67,86,150,890,1600
